batch,index,music,hashtag,author,likes,comments,shares,saves
5,25,PDD洪荒之力 - 苏天伦,"fyp, xuhuong, couple, coupledouyin, love, lover, lovers, douyin, douyin_china, douyin%E6%8A%96%E9%9F%B3, vibengontinh, ngontinh, tieuthuyetngontinh, farecast_04",farecast_04,73700,369,6949,478
1,0,original sound - 🌹🦋Your_fav_tik_tokers🦋💐💢?,prexxiesfanpage,prexxiesfanpage,5351,1100,485,86
1,1,original sound - Ejay,"fyp, viral, rizz",ejaycruzz,10800,78,935,19
1,2,original sound - Football Clips 🔥,"patrickmahomes, chiefs, superbowl",atfootballclips,447600,1737,21600,3145
1,5,Oh No No No Laugh - Sound Effect,"elleking, grandoleopry, nashville, countrymusic, dollyparton, tributeshow, countrymusictiktoks, cancelled, dollyfam, dolly, drunk",jamiek721,88700,5043,5910,8913
1,6,Elf - Main Theme - Geek Music,", , , highproteinrecipes, highproteindesserts, healthydesserts, ninjacreami, ninjacreamirecipe, healthyninjacreami, ninjacreamiproteinicecream, ninjacreamitips, capcut",lexnate,16400,51,8597,1163
1,9,"Creepy piano, ghost story horror ambient：L(1025873) - cowaii - Fear music encyclopedia","greenscreenvideo, 2024, blizzard, chicagoblizzard, fyp, chicagoweather, chicago, freezing",metacowboy,157100,4611,14600,12700
1,10,original sound - Joshua Jake,"tuckercarlson, putin, russia, ukraine, history, millenials, genz",itzjoshuajake,215100,9794,26000,13700
1,11,original sound - Joe Robert Khamou,"nflfootball, chiefs",fantasyfootballcounselor,56700,9313,4863,9877
1,13,From The Start Laufey - chris(ur fav Lauver),"@msmerli, foodporn, food, foodlovers, foodlover, foodieph, foodie, delicious, fyp, tiktokfood, foodtok, recipe, cooking, foodlover, delicious, yummy, abimarquez, desser, tanghulu, fruit, snack",abigailfmarquez,1700000,10100,368500,65400
1,16,Hard News - DM Production,"patrickmahomes, chiefs, taylorswift, swifties, riristea, rivetsoro",riristea,217200,304,5025,253
1,17,original sound - Freddy Collector,"remotecontrolcar, rccars, remotecontrol, fms, fmsmodel, toyotahilux, rcoffroad, rccar, radiocontrol, rcoffroad4x4",freddytoys,913200,2723,74800,17000
